,coda,set_mean,Word,CobLog,CompCnt,PhonDISC,Class,SylCnt,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,Concreteness,onset,word_length,concreteness_impact,set_size
4364,QpI,4.295,copy,1.71,1,kQpI,N,2,0,3.9,1.35,0,30,1.0,2666,Noun,3.9,k,4,-0.395,2
4365,QpI,4.295,poppy,0.6,1,pQpI,N,2,0,4.69,0.74,0,26,1.0,202,Name,4.69,p,4,0.39500000000000046,2
4366,QpIN,3.2350000000000003,shopping,1.34,1,SQpIN,N,2,0,3.44,1.37,0,27,1.0,1530,Noun,3.44,S,5,0.20499999999999963,4
4367,QpIN,3.2350000000000003,sopping,0.0,1,sQpIN,A,2,0,3.13,1.36,1,31,0.97,11,Adjective,3.13,s,5,-0.10500000000000043,4
4368,QpIN,3.2350000000000003,topping,0.0,1,tQpIN,A,2,0,4.0,1.17,1,27,0.96,45,Verb,4.0,t,5,0.7649999999999997,4
4369,QpIN,3.2350000000000003,whopping,0.0,1,wQpIN,A,2,0,2.37,1.28,1,28,0.96,31,Adjective,2.37,w,5,-0.8650000000000002,4
4371,QpjUl1t,2.9,copulate,0.3,0,kQpjUl1t,V,3,0,3.13,1.72,0,30,1.0,13,Verb,3.13,k,8,0.22999999999999998,2
4372,QpjUl1t,2.9,populate,0.78,0,pQpjUl1t,V,3,0,2.67,1.37,0,30,1.0,12,Verb,2.67,p,8,-0.22999999999999998,2
4380,Qr5,2.73,borrow,1.49,1,bQr5,V,2,0,3.1,1.23,0,29,1.0,1495,Verb,3.1,b,4,0.3700000000000001,2
4381,Qr5,2.73,sorrow,1.04,1,sQr5,N,2,0,2.36,1.39,0,28,1.0,350,Noun,2.36,s,4,-0.3700000000000001,2
4387,Qr@l,3.4133333333333336,coral,0.7,1,kQr@l,N,2,0,4.4,1.13,1,31,0.97,121,Noun,4.4,k,5,0.9866666666666668,3
4388,Qr@l,3.4133333333333336,laurel,0.6,1,lQr@l,N,2,0,4.15,1.19,1,27,0.96,188,Name,4.15,l,5,0.7366666666666668,3
4389,Qr@l,3.4133333333333336,moral,0.9,1,mQr@l,N,2,0,1.69,1.12,1,27,0.96,689,Adjective,1.69,m,5,-1.7233333333333336,3
4395,Qr@nt,3.52,torrent,0.7,1,tQr@nt,N,2,0,3.31,1.46,2,28,0.93,21,Noun,3.31,t,6,-0.20999999999999996,2
4396,Qr@nt,3.52,warrant,0.7,1,wQr@nt,N,2,0,3.73,1.51,0,30,1.0,1060,Noun,3.73,w,6,0.20999999999999996,2
4403,QrI_,4.005,forage,0.0,0,fQrI_,N,2,0,3.12,1.39,2,27,0.93,16,Verb,3.12,f,5,-0.8849999999999998,2
4404,QrI_,4.005,porridge,0.7,1,pQrI_,N,2,0,4.89,0.31,1,29,0.97,42,Noun,4.89,p,5,0.8849999999999998,2
4405,QrId,2.1550000000000002,horrid,0.7,1,hQrId,A,2,0,2.14,1.27,1,29,0.97,125,Adjective,2.14,h,5,-0.015000000000000124,2
4406,QrId,2.1550000000000002,torrid,0.0,0,tQrId,A,2,0,2.17,1.17,3,27,0.89,28,Adjective,2.17,t,5,0.01499999999999968,2
4410,Qs,3.7199999999999998,boss,1.43,1,bQs,N,1,0,3.83,1.42,0,30,1.0,6339,Noun,3.83,b,3,0.11000000000000032,4
4411,Qs,3.7199999999999998,loss,1.99,1,lQs,N,1,0,2.19,1.22,0,31,1.0,1485,Noun,2.19,l,3,-1.5299999999999998,4
4412,Qs,3.7199999999999998,moss,0.9,1,mQs,N,1,0,4.9,0.31,0,29,1.0,145,Name,4.9,m,3,1.1800000000000006,4
4413,Qs,3.7199999999999998,toss,0.48,1,tQs,N,1,0,3.96,1.07,0,28,1.0,632,Verb,3.96,t,3,0.2400000000000002,4
4421,QsP,4.175000000000001,fossil,1.08,1,fQsP,N,2,0,4.9,0.56,0,29,1.0,79,Noun,4.9,f,4,0.7249999999999996,2
4422,QsP,4.175000000000001,jostle,0.7,1,_QsP,V,2,0,3.45,1.43,0,29,1.0,5,Verb,3.45,_,4,-0.7250000000000005,2
4433,Qst@R,3.035,foster,1.48,0,fQst@R,V,2,0,2.31,1.37,0,29,1.0,613,Name,2.31,f,6,-0.7250000000000001,2
4434,Qst@R,3.035,roster,0.0,0,rQst@R,N,2,0,3.76,1.57,0,29,1.0,110,Noun,3.76,r,6,0.7249999999999996,2
4443,Qt,4.205833333333333,cot,1.08,1,kQt,N,1,0,4.67,0.68,0,27,1.0,102,Noun,4.67,k,3,0.4641666666666673,12
4444,Qt,4.205833333333333,dot,0.95,1,dQt,N,1,0,4.12,1.48,0,25,1.0,338,Noun,4.12,d,3,-0.08583333333333254,12
4445,Qt,4.205833333333333,hot,2.16,1,hQt,A,1,0,4.31,1.0,0,29,1.0,9682,Adjective,4.31,h,3,0.10416666666666696,12
4446,Qt,4.205833333333333,jot,0.0,1,_Qt,N,1,0,3.3,1.1,0,27,1.0,37,Verb,3.3,_,3,-0.9058333333333328,12
4447,Qt,4.205833333333333,knot,1.15,1,nQt,N,1,0,4.87,0.43,0,30,1.0,188,Noun,4.87,n,3,0.6641666666666675,12
4448,Qt,4.205833333333333,lot,2.55,1,lQt,N,1,0,3.7,1.54,0,27,1.0,29066,Noun,3.7,l,3,-0.5058333333333325,12
4449,Qt,4.205833333333333,pot,1.56,1,pQt,N,1,0,4.81,0.62,0,27,1.0,1149,Noun,4.81,p,3,0.604166666666667,12
4450,Qt,4.205833333333333,rot,0.6,1,rQt,N,1,0,3.96,1.35,0,28,1.0,394,Verb,3.96,r,3,-0.24583333333333268,12
4451,Qt,4.205833333333333,shot,1.78,1,SQt,N,1,0,4.44,0.89,0,27,1.0,11599,Noun,4.44,S,3,0.23416666666666774,12
4452,Qt,4.205833333333333,tot,0.3,1,tQt,N,1,0,4.22,1.09,2,29,0.93,54,Noun,4.22,t,3,0.014166666666667105,12
4453,Qt,4.205833333333333,watt,0.85,1,wQt,N,1,0,3.1,1.5,0,29,1.0,96,Name,3.1,w,3,-1.1058333333333326,12
4454,Qt,4.205833333333333,yacht,0.78,1,jQt,N,1,0,4.97,0.19,0,29,1.0,419,Noun,4.97,j,3,0.7641666666666671,12
4455,Qt5,3.06,lotto,0.0,1,lQt5,N,2,0,3.64,1.25,1,29,0.97,85,Noun,3.64,l,4,0.5800000000000001,2
4456,Qt5,3.06,motto,0.7,1,mQt5,N,2,0,2.48,1.43,0,29,1.0,260,Noun,2.48,m,4,-0.5800000000000001,2
4461,QtIN,3.715,jotting,0.0,1,_QtIN,N,2,0,3.39,1.31,2,30,0.93,7,Verb,3.39,_,5,-0.32499999999999973,2
4462,QtIN,3.715,yachting,0.0,1,jQtIN,N,2,0,4.04,1.22,2,29,0.93,17,Noun,4.04,j,5,0.3250000000000002,2
4483,R,3.9775,air,2.4,1,8R,N,1,0,4.11,1.22,0,27,1.0,7090,Noun,4.11,8,2,0.13250000000000028,4
4484,R,3.9775,are,0.0,1,#R,N,1,0,1.96,1.45,0,27,1.0,265672,Verb,1.96,#,2,-2.0175,4
4485,R,3.9775,ear,1.94,1,7R,N,1,0,5.0,0.0,0,27,1.0,1632,Noun,5.0,7,2,1.0225,4
4486,R,3.9775,oar,0.3,1,$R,N,1,0,4.84,0.52,0,31,1.0,42,Noun,4.84,$,2,0.8624999999999998,4
4493,T,3.795,earth,2.09,1,3T,N,1,0,4.8,0.55,0,30,1.0,5074,Noun,4.8,3,2,1.005,2
4494,T,3.795,oath,0.78,1,5T,N,1,0,2.79,1.4,0,29,1.0,504,Noun,2.79,5,2,-1.005,2
4496,T@R,4.07,author,1.63,0,$T@R,N,2,0,4.26,1.1,0,27,1.0,405,Noun,4.26,$,4,0.1899999999999995,2
4497,T@R,4.07,ether,0.0,0,iT@R,N,2,0,3.88,1.48,2,27,0.93,108,Noun,3.88,i,4,-0.1900000000000004,2
4515,US,3.8175,bush,1.75,1,bUS,N,1,0,4.9,0.31,0,29,1.0,720,Noun,4.9,b,3,1.0825000000000005,4
4516,US,3.8175,push,1.08,1,pUS,N,1,0,4.21,1.21,0,29,1.0,3598,Verb,4.21,p,3,0.39250000000000007,4
4517,US,3.8175,shush,0.0,1,SUS,V,1,0,3.52,1.5,0,27,1.0,135,Interjection,3.52,S,3,-0.2974999999999999,4
4518,US,3.8175,whoosh,0.0,1,wUS,N,1,0,2.64,1.47,2,27,0.93,60,Interjection,2.64,w,3,-1.1774999999999998,4
4523,Ud,3.2249999999999996,good,0.0,1,gUd,N,1,0,1.64,0.86,0,25,1.0,133117,Adjective,1.64,g,3,-1.5849999999999997,4
4524,Ud,3.2249999999999996,hood,0.78,1,hUd,N,1,0,4.88,0.43,0,26,1.0,785,Noun,4.88,h,3,1.6550000000000002,4
4525,Ud,3.2249999999999996,should,3.0,1,SUd,V,1,0,1.53,0.82,0,30,1.0,54159,Verb,1.53,S,3,-1.6949999999999996,4
4526,Ud,3.2249999999999996,wood,1.99,1,wUd,N,1,0,4.85,0.46,1,28,0.96,1377,Noun,4.85,w,3,1.625,4
4533,Uk,4.286666666666667,book,2.64,1,bUk,N,1,0,4.9,0.31,0,29,1.0,9026,Noun,4.9,b,3,0.6133333333333333,6
4534,Uk,4.286666666666667,cook,1.26,1,kUk,N,1,0,4.32,1.02,0,28,1.0,2324,Verb,4.32,k,3,0.033333333333333215,6
4535,Uk,4.286666666666667,hook,1.57,1,hUk,N,1,0,4.79,0.49,0,29,1.0,1938,Noun,4.79,h,3,0.503333333333333,6
4536,Uk,4.286666666666667,look,2.12,1,lUk,N,1,0,2.96,1.53,1,29,0.97,99311,Verb,2.96,l,3,-1.326666666666667,6
4537,Uk,4.286666666666667,nook,0.0,1,nUk,N,1,0,4.37,1.04,3,30,0.9,54,Noun,4.37,n,3,0.08333333333333304,6
4538,Uk,4.286666666666667,rook,0.3,1,rUk,N,1,0,4.38,1.1,2,28,0.93,71,Noun,4.38,r,3,0.09333333333333282,6
4541,UkI,2.56,hooky,0.0,0,hUkI,N,2,0,2.29,1.55,2,26,0.92,43,Adjective,2.29,h,4,-0.27,2
4542,UkI,2.56,rookie,0.0,0,rUkI,N,2,0,2.83,1.47,0,29,1.0,252,Noun,2.83,r,4,0.27,2
4543,UkIN,3.595,booking,0.9,1,bUkIN,N,2,0,3.0,1.22,0,28,1.0,116,Noun,3.0,b,5,-0.5950000000000002,2
4544,UkIN,3.595,cooking,1.26,1,kUkIN,N,2,0,4.19,0.92,0,27,1.0,1307,Noun,4.19,k,5,0.5950000000000002,2
4550,Ul,4.3175,bull,1.43,1,bUl,N,1,0,4.85,0.53,0,27,1.0,1403,Noun,4.85,b,3,0.5324999999999998,4
4551,Ul,4.3175,full,0.0,1,fUl,V,1,0,3.59,1.19,0,27,1.0,8512,Adjective,3.59,f,3,-0.7275,4
4552,Ul,4.3175,pull,0.9,1,pUl,N,1,0,3.97,1.09,0,29,1.0,7469,Verb,3.97,p,3,-0.3474999999999997,4
4553,Ul,4.3175,wool,1.32,1,wUl,N,1,0,4.86,0.59,0,28,1.0,161,Noun,4.86,w,3,0.5425000000000004,4
4556,UlI,4.33,bully,0.6,0,bUlI,N,2,0,3.92,1.09,0,26,1.0,368,Noun,3.92,b,4,-0.41000000000000014,2
4557,UlI,4.33,pulley,0.0,0,pUlI,N,2,0,4.74,0.71,0,27,1.0,22,Noun,4.74,p,4,0.41000000000000014,2
4574,Ut,4.003333333333334,foot,2.51,1,fUt,N,1,0,4.9,0.41,0,29,1.0,3311,Noun,4.9,f,3,0.8966666666666665,3
4575,Ut,4.003333333333334,put,0.0,1,pUt,N,1,0,2.5,1.61,0,26,1.0,42251,Verb,2.5,p,3,-1.5033333333333339,3
4576,Ut,4.003333333333334,soot,0.3,1,sUt,N,1,0,4.61,0.79,0,28,1.0,55,Noun,4.61,s,3,0.6066666666666665,3
4581,VJ,2.835,hutch,0.0,1,hVJ,N,1,0,4.31,1.17,0,29,1.0,184,Name,4.31,h,3,1.4749999999999996,4
4582,VJ,2.835,much,3.46,1,mVJ,ADV,1,0,1.69,0.93,0,26,1.0,49636,Determiner,1.69,m,3,-1.145,4
4583,VJ,2.835,such,2.97,1,sVJ,PRON,1,0,1.48,0.85,0,27,1.0,14852,Determiner,1.48,s,3,-1.355,4
4584,VJ,2.835,touch,1.76,1,tVJ,N,1,0,3.86,1.11,0,28,1.0,7534,Verb,3.86,t,3,1.025,4
4588,VN,4.0216666666666665,dung,0.78,1,dVN,N,1,0,4.64,0.76,4,29,0.86,90,Noun,4.64,d,3,0.6183333333333332,6
4589,VN,4.0216666666666665,lung,1.38,1,lVN,N,1,0,4.82,0.48,0,28,1.0,420,Noun,4.82,l,3,0.7983333333333338,6
4590,VN,4.0216666666666665,rung,0.48,1,rVN,N,1,0,3.5,1.58,1,27,0.96,71,Verb,3.5,r,3,-0.5216666666666665,6
4591,VN,4.0216666666666665,sung,0.0,1,sVN,A,1,0,3.08,1.41,3,29,0.9,178,Verb,3.08,s,3,-0.9416666666666664,6
4592,VN,4.0216666666666665,tongue,1.6,1,tVN,N,1,0,4.93,0.27,0,27,1.0,1589,Noun,4.93,t,3,0.9083333333333332,6
4593,VN,4.0216666666666665,young,1.43,1,jVN,N,1,0,3.16,1.46,0,25,1.0,12402,Adjective,3.16,j,3,-0.8616666666666664,6
4594,VNg@R,3.045,hunger,1.38,0,hVNg@R,N,2,0,3.3,1.51,0,27,1.0,300,Noun,3.3,h,6,0.2549999999999999,2
4595,VNg@R,3.045,younger,0.0,1,jVNg@R,N,2,0,2.79,1.45,0,28,1.0,1257,Adjective,2.79,j,6,-0.2549999999999999,2
4598,VNgP,3.25,bungle,0.0,1,bVNgP,N,2,0,1.84,1.07,4,29,0.86,9,Verb,1.84,b,5,-1.41,2
4599,VNgP,3.25,jungle,1.23,1,_VNgP,N,2,0,4.66,0.77,0,29,1.0,1151,Noun,4.66,_,5,1.4100000000000001,2
4602,VNk,3.6866666666666665,bunk,0.0,1,bVNk,N,1,0,4.3,1.2,1,28,0.96,320,Noun,4.3,b,4,0.6133333333333333,9
4603,VNk,3.6866666666666665,chunk,0.9,1,JVNk,N,1,0,3.86,1.41,0,28,1.0,211,Noun,3.86,J,4,0.17333333333333334,9
4604,VNk,3.6866666666666665,dunk,0.0,1,dVNk,V,1,0,4.52,0.89,0,27,1.0,132,Verb,4.52,d,4,0.833333333333333,9
4605,VNk,3.6866666666666665,funk,0.0,1,fVNk,N,1,0,1.92,1.32,2,28,0.93,161,Noun,1.92,f,4,-1.7666666666666666,9
4606,VNk,3.6866666666666665,gunk,0.0,1,gVNk,N,1,0,3.46,1.35,1,29,0.97,24,Noun,3.46,g,4,-0.22666666666666657,9
4607,VNk,3.6866666666666665,hunk,0.3,1,hVNk,N,1,0,3.79,1.26,0,29,1.0,263,Noun,3.79,h,4,0.1033333333333335,9
4608,VNk,3.6866666666666665,junk,0.9,1,_VNk,N,1,0,3.88,1.18,0,26,1.0,784,Noun,3.88,_,4,0.19333333333333336,9
4609,VNk,3.6866666666666665,monk,0.95,1,mVNk,N,1,0,4.35,1.16,0,26,1.0,376,Noun,4.35,m,4,0.6633333333333331,9
4610,VNk,3.6866666666666665,punk,0.48,1,pVNk,N,1,0,3.1,1.35,0,29,1.0,1121,Noun,3.1,p,4,-0.5866666666666664,9
4615,VNkJ@R,3.425,juncture,0.3,0,_VNkJ@R,N,2,0,3.0,1.39,2,29,0.93,40,Noun,3.0,_,7,-0.4249999999999998,2
4616,VNkJ@R,3.425,puncture,0.3,0,pVNkJ@R,N,2,0,3.85,1.19,1,27,0.96,96,Noun,3.85,p,7,0.42500000000000027,2
4618,VNkSH,2.94,function,1.91,0,fVNkSH,N,2,0,1.92,1.0,0,25,1.0,565,Noun,1.92,f,6,-1.02,2
4619,VNkSH,2.94,junction,0.78,0,_VNkSH,N,2,0,3.96,0.64,1,24,0.96,150,Noun,3.96,_,6,1.02,2
4621,VS,3.373333333333333,gush,0.0,1,gVS,N,1,0,3.38,1.47,0,26,1.0,36,Verb,3.38,g,3,0.006666666666666821,6
4622,VS,3.373333333333333,hush,0.48,1,hVS,N,1,0,3.04,1.34,0,25,1.0,388,Interjection,3.04,h,3,-0.33333333333333304,6
4623,VS,3.373333333333333,lush,0.0,1,lVS,N,1,0,2.8,1.41,1,26,0.96,60,Adjective,2.8,l,3,-0.5733333333333333,6
4624,VS,3.373333333333333,mush,0.0,1,mVS,N,1,0,3.67,1.21,1,28,0.96,143,Verb,3.67,m,3,0.29666666666666686,6
4625,VS,3.373333333333333,rush,1.18,1,rVS,N,1,0,2.9,1.35,0,30,1.0,1602,Noun,2.9,r,3,-0.47333333333333316,6
4626,VS,3.373333333333333,tush,0.0,0,tVS,I,1,0,4.45,1.01,3,25,0.88,66,0,4.45,t,3,1.076666666666667,6
4631,V_,3.9399999999999995,budge,0.48,1,bV_,V,1,0,2.65,1.38,2,28,0.93,104,Verb,2.65,b,3,-1.2899999999999996,4
4632,V_,3.9399999999999995,fudge,0.0,1,fV_,N,1,0,4.89,0.32,0,27,1.0,185,Noun,4.89,f,3,0.9500000000000002,4
4633,V_,3.9399999999999995,judge,1.77,1,_V_,N,1,0,3.75,1.4,0,28,1.0,4063,Noun,3.75,_,3,-0.1899999999999995,4
4634,V_,3.9399999999999995,nudge,0.0,1,nV_,N,1,0,4.47,0.86,0,30,1.0,57,Noun,4.47,n,3,0.5300000000000002,4
4637,Vb,4.07875,cub,0.6,1,kVb,N,1,0,4.67,0.68,0,27,1.0,107,Noun,4.67,k,3,0.5912499999999996,8
4638,Vb,4.07875,dub,0.48,1,dVb,V,1,0,3.0,1.23,2,28,0.93,55,Verb,3.0,d,3,-1.0787500000000003,8
4639,Vb,4.07875,hub,0.3,1,hVb,N,1,0,3.59,1.24,0,29,1.0,156,Noun,3.59,h,3,-0.48875000000000046,8
4640,Vb,4.07875,nub,0.0,1,nVb,N,1,0,4.23,1.07,4,30,0.87,7,Noun,4.23,n,3,0.1512500000000001,8
4641,Vb,4.07875,pub,1.48,1,pVb,N,1,0,4.71,0.6,0,28,1.0,190,Noun,4.71,p,3,0.6312499999999996,8
4642,Vb,4.07875,rub,0.0,1,rVb,N,1,0,4.33,1.18,0,27,1.0,788,Verb,4.33,r,3,0.25124999999999975,8
4643,Vb,4.07875,sub,0.0,1,sVb,N,1,0,3.46,1.59,3,27,0.89,390,Noun,3.46,s,3,-0.6187500000000004,8
4644,Vb,4.07875,tub,0.95,1,tVb,N,1,0,4.64,0.99,0,28,1.0,647,Noun,4.64,t,3,0.5612499999999994,8
4648,VbIN,3.4,dubbing,0.0,1,dVbIN,N,2,0,3.04,1.4,2,26,0.92,6,Verb,3.04,d,5,-0.3599999999999999,2
4649,VbIN,3.4,rubbing,0.0,1,rVbIN,N,2,0,3.76,1.35,0,29,1.0,241,Verb,3.76,r,5,0.3599999999999999,2
4652,VbP,4.176666666666667,bubble,0.95,1,bVbP,N,2,0,4.6,0.72,0,30,1.0,408,Noun,4.6,b,4,0.4233333333333329,3
4653,VbP,4.176666666666667,double,0.48,1,dVbP,N,2,0,3.37,1.35,0,30,1.0,3198,Adjective,3.37,d,4,-0.8066666666666666,3
4654,VbP,4.176666666666667,rubble,0.78,1,rVbP,N,2,0,4.56,0.89,0,27,1.0,89,Noun,4.56,r,4,0.38333333333333286,3
4674,Vd,3.83,bud,0.85,1,bVd,N,1,0,4.48,0.89,0,27,1.0,1808,Name,4.48,b,3,0.6500000000000004,4
4675,Vd,3.83,dud,0.0,1,dVd,N,1,0,2.78,1.5,2,29,0.93,64,Noun,2.78,d,3,-1.0500000000000003,4
4676,Vd,3.83,mud,1.46,1,mVd,N,1,0,4.86,0.44,0,29,1.0,756,Noun,4.86,m,3,1.0300000000000002,4
4677,Vd,3.83,thud,0.48,1,TVd,N,1,0,3.2,1.35,0,25,1.0,99,Noun,3.2,T,3,-0.6299999999999999,4
4678,Vd@R,4.0649999999999995,rudder,0.0,0,rVd@R,N,2,0,4.72,0.59,0,29,1.0,198,Noun,4.72,r,5,0.6550000000000002,2
4679,Vd@R,4.0649999999999995,shudder,0.48,1,SVd@R,N,2,0,3.41,1.45,1,30,0.97,57,Verb,3.41,S,5,-0.6549999999999994,2
4681,VdI,3.9000000000000004,buddy,0.78,0,bVdI,N,2,0,3.48,1.55,0,29,1.0,5247,Noun,3.48,b,4,-0.4200000000000004,2
4682,VdI,3.9000000000000004,muddy,0.0,1,mVdI,V,2,0,4.32,0.95,0,25,1.0,153,Adjective,4.32,m,4,0.41999999999999993,2
4684,VdP,3.855,cuddle,0.0,1,kVdP,N,2,0,3.83,1.17,0,24,1.0,110,Verb,3.83,k,4,-0.02499999999999991,4
4685,VdP,3.855,huddle,0.0,1,hVdP,N,2,0,4.21,0.83,0,28,1.0,111,Verb,4.21,h,4,0.355,4
4686,VdP,3.855,muddle,0.7,1,mVdP,N,2,0,2.71,1.52,0,24,1.0,22,Verb,2.71,m,4,-1.145,4
4687,VdP,3.855,puddle,0.6,1,pVdP,N,2,0,4.67,0.73,0,27,1.0,99,Noun,4.67,p,4,0.815,4
4689,Vf,3.655714285714286,buff,0.0,1,bVf,N,1,0,3.73,1.48,1,27,0.96,127,Noun,3.73,b,3,0.07428571428571384,7
4690,Vf,3.655714285714286,cuff,0.0,1,kVf,N,1,0,4.61,0.99,1,29,0.97,291,Noun,4.61,k,3,0.9542857142857142,7
4691,Vf,3.655714285714286,huff,0.0,1,hVf,N,1,0,3.32,1.36,1,29,0.97,67,Verb,3.32,h,3,-0.3357142857142863,7
4692,Vf,3.655714285714286,muff,0.0,1,mVf,N,1,0,4.12,1.21,4,30,0.87,49,Noun,4.12,m,3,0.46428571428571397,7
4693,Vf,3.655714285714286,puff,0.6,1,pVf,N,1,0,3.48,1.34,0,27,1.0,227,Noun,3.48,p,3,-0.17571428571428616,7
4694,Vf,3.655714285714286,rough,0.3,1,rVf,V,1,0,3.83,1.31,0,29,1.0,1907,Adjective,3.83,r,3,0.17428571428571393,7
4695,Vf,3.655714285714286,tough,0.0,1,tVf,N,1,0,2.5,1.35,0,28,1.0,4616,Adjective,2.5,t,3,-1.1557142857142861,7
4701,VfIn,4.58,muffin,0.0,1,mVfIn,N,2,0,4.78,0.85,0,27,1.0,297,Noun,4.78,m,5,0.20000000000000018,2
4702,VfIn,4.58,puffin,0.0,1,pVfIn,N,2,0,4.38,1.38,2,26,0.92,8,Noun,4.38,p,5,-0.20000000000000018,2
4704,VfP,3.7275,duffel,0.0,1,dVfP,N,2,0,4.12,1.48,1,27,0.96,76,Noun,4.12,d,4,0.39250000000000007,4
4705,VfP,3.7275,muffle,0.9,1,mVfP,V,2,0,3.21,1.57,1,29,0.97,11,Verb,3.21,m,4,-0.5175000000000001,4
4706,VfP,3.7275,ruffle,0.0,1,rVfP,N,2,0,3.75,1.21,1,29,0.97,29,Verb,3.75,r,4,0.022499999999999964,4
4707,VfP,3.7275,shuffle,0.0,1,SVfP,N,2,0,3.83,1.31,0,24,1.0,150,Verb,3.83,S,4,0.10250000000000004,4
4710,Vft,3.685,puffed,0.0,1,pVft,A,1,0,3.52,1.12,0,25,1.0,42,Verb,3.52,p,4,-0.16500000000000004,2
4711,Vft,3.685,tuft,0.6,1,tVft,N,1,0,3.85,1.14,3,23,0.87,2,Noun,3.85,t,4,0.16500000000000004,2
4712,Vg,4.324545454545454,bug,0.7,1,bVg,N,1,0,5.0,0.0,0,29,1.0,1068,Noun,5.0,b,3,0.6754545454545458,11
4713,Vg,4.324545454545454,chug,0.0,1,JVg,N,1,0,3.68,1.28,2,27,0.93,119,Verb,3.68,J,3,-0.6445454545454541,11
4714,Vg,4.324545454545454,dug,0.0,1,dVg,N,1,0,4.0,1.3,0,26,1.0,455,Verb,4.0,d,3,-0.32454545454545425,11
4715,Vg,4.324545454545454,hug,0.48,1,hVg,N,1,0,4.14,1.21,0,28,1.0,986,Noun,4.14,h,3,-0.18454545454545457,11
4716,Vg,4.324545454545454,jug,1.0,1,_Vg,N,1,0,4.96,0.19,0,27,1.0,134,Noun,4.96,_,3,0.6354545454545457,11
4717,Vg,4.324545454545454,lug,0.0,1,lVg,N,1,0,3.78,1.28,2,29,0.93,132,Noun,3.78,l,3,-0.5445454545454544,11
4718,Vg,4.324545454545454,mug,0.9,1,mVg,N,1,0,4.8,0.76,0,30,1.0,349,Noun,4.8,m,3,0.4754545454545456,11
4719,Vg,4.324545454545454,pug,0.0,1,pVg,N,1,0,4.62,0.9,0,29,1.0,52,Noun,4.62,p,3,0.29545454545454586,11
4720,Vg,4.324545454545454,rug,1.18,1,rVg,N,1,0,4.79,0.77,0,29,1.0,531,Noun,4.79,r,3,0.4654545454545458,11
4721,Vg,4.324545454545454,thug,0.7,1,TVg,N,1,0,4.3,1.03,0,27,1.0,178,Noun,4.3,T,3,-0.024545454545454426,11
4722,Vg,4.324545454545454,tug,0.7,1,tVg,N,1,0,3.5,1.55,0,28,1.0,140,Noun,3.5,t,3,-0.8245454545454542,11
4724,VgI,3.7299999999999995,buggy,0.0,0,bVgI,N,2,0,4.18,1.16,0,28,1.0,127,Noun,4.18,b,4,0.4500000000000002,2
4725,VgI,3.7299999999999995,muggy,0.0,0,mVgI,A,2,0,3.28,1.22,0,29,1.0,5,Adjective,3.28,m,4,-0.44999999999999973,2
4730,Vk,3.6550000000000002,buck,0.0,1,bVk,N,1,0,4.67,0.92,0,27,1.0,1721,Noun,4.67,b,3,1.0149999999999997,10
4731,Vk,3.6550000000000002,chuck,0.0,1,JVk,N,1,0,3.82,1.47,0,28,1.0,1096,Verb,3.82,J,3,0.1649999999999996,10
4732,Vk,3.6550000000000002,duck,1.15,1,dVk,N,1,0,4.86,0.52,0,29,1.0,1263,Noun,4.86,d,3,1.205,10
4733,Vk,3.6550000000000002,fuck,0.7,1,fVk,V,1,0,3.19,1.64,0,27,1.0,19307,Verb,3.19,f,3,-0.4650000000000003,10
4734,Vk,3.6550000000000002,luck,1.65,1,lVk,N,1,0,1.33,0.71,0,30,1.0,7840,Noun,1.33,l,3,-2.325,10
4735,Vk,3.6550000000000002,muck,0.7,1,mVk,N,1,0,3.77,1.34,2,28,0.93,97,Noun,3.77,m,3,0.11499999999999977,10
4736,Vk,3.6550000000000002,puck,0.0,1,pVk,N,1,0,4.5,1.17,2,28,0.93,147,Noun,4.5,p,3,0.8449999999999998,10
4737,Vk,3.6550000000000002,shuck,0.0,1,SVk,N,1,0,3.09,1.12,4,27,0.85,13,Verb,3.09,S,3,-0.5650000000000004,10
4738,Vk,3.6550000000000002,suck,0.3,1,sVk,N,1,0,3.46,1.3,0,26,1.0,1779,Verb,3.46,s,3,-0.19500000000000028,10
4739,Vk,3.6550000000000002,tuck,0.0,1,tVk,N,1,0,3.86,1.27,0,29,1.0,406,Verb,3.86,t,3,0.20499999999999963,10
4742,VkIN,3.66,ducking,0.0,1,dVkIN,N,2,0,3.89,1.28,1,28,0.96,72,Verb,3.89,d,5,0.22999999999999998,2
4743,VkIN,3.66,fucking,0.9,1,fVkIN,A,2,0,3.43,1.59,0,30,1.0,16603,Adjective,3.43,f,5,-0.22999999999999998,2
4745,VkP,4.3549999999999995,buckle,0.3,1,bVkP,N,2,0,4.71,0.86,0,24,1.0,257,Verb,4.71,b,4,0.3550000000000004,4
4746,VkP,4.3549999999999995,chuckle,0.3,1,JVkP,N,2,0,3.82,1.25,0,28,1.0,81,Noun,3.82,J,4,-0.5349999999999997,4
4747,VkP,4.3549999999999995,knuckle,0.78,1,nVkP,N,2,0,4.93,0.26,0,29,1.0,66,Noun,4.93,n,4,0.5750000000000002,4
4748,VkP,4.3549999999999995,suckle,0.3,1,sVkP,V,2,0,3.96,1.09,0,27,1.0,9,Verb,3.96,s,4,-0.3949999999999996,4
